id,url,title,abstract,body,body_full,extra_sections,instancia,epoca,materias,tesis_numero,tipo,fuente,localizacion_libro,localizacion_tomo,localizacion_mes,localizacion_anio,localizacion_pagina,organo_jurisdiccional,clave,notas,formas_integracion,fecha_publicacion,extracted_at
251319,https://bj.scjn.gob.mx/documento/tesis/251319,AGRAVIOS INOPERANTES. NEGATIVA DE LOS ACTOS RECLAMADOS.,NEGATIVA DE LOS ACTOS RECLAMADOS,"Tanto la promoción del juicio de amparo, en términos del artículo 4o. de la Ley de Amparo, como la interposición del recurso de revisión, en términos del artículo 86 de dicho ordenamiento, sólo proceden procesalmente cuando se ha violado un derecho o un interés legalmente protegido, en contra de quien promueve. Es decir, un interés simplemente académico en precisar cuestiones de hecho o de derecho, sin que exista un perjuicio real, actual y concreto contra el promovente, quita sustancia a su acción o a su recurso. En consecuencia, ni un tercero, ni una de las partes en el amparo, podrían interponer el recurso de revisión contra la sentencia dictada por el Juez de Distrito, si esa sentencia no les para un perjuicio real, concreto, actual o razonablemente futuro e inminente. Y si al interponer el recurso una de las partes, plantea en sus agravios cuestiones que resultan puramente teóricas o académicas, ya que dichos agravios no tienden a remediar una lesión actual, real y concreta a su derecho, esos agravios son inoperantes. Y las autoridades, según el artículo 87 de la Ley de Amparo, sólo pueden interponer revisión cuando la sentencia afecte al acto reclamado de ellas, lo que implica que se les impida realizar ese acto, o que se les anule el acto realizado. Pero las autoridades carecen de interés para plantear en la revisión cuestiones académicas, sobre la posible constitucionalidad de posibles actos que tal vez pudieran querer realizar en el futuro. Y de lo anterior se sigue que si el Juez a quo concede el amparo al quejoso contra un acto de desposeimiento y demolición de un inmueble del que está en posesión legal, porque se le violó la garantía de audiencia, y si la autoridad responsable al interponer la revisión, en sus agravios se limita a sostener que el acto no existe porque lo negó en su informe, o que la orden dejó de surtir efectos y ya no se pretende llevarla al cabo, o que esa orden no afecta al predio del quejoso, los agravios resultan inoperantes, porque si de todo ello se desprende que la autoridad afirma que no piensa desposeer al quejoso, ni demoler el inmueble de que se trata, la sentencia del Juez a quo no le para ningún perjuicio real, concreto y actual. Y si se considera que esa sentencia deja necesariamente a salvo el derecho de las autoridades para actuar en el futuro, si tienen facultades para ello, en términos de mandar desposeer y demoler, pero respetando la garantía de previa audiencia, se corrobora la conclusión alcanzada. Luego, como los agravios así expresados se limitan a plantear cuestiones teóricas y académicas, sin pretender evitar un daño real que les cause la sentencia, esos agravios son inoperantes y procede confirmar la sentencia recurrida. Pues ningún daño ni perjuicio legal causa a las autoridades que se ampare contra una orden de desposeimiento que dicen que no pretenden ejecutar, y más si se les deja la posibilidad de actuar así en el futuro, respetando las garantías constitucionales del quejoso. La razón por la cual se sobresee el amparo cuando no existe el acto reclamado, no es el proteger intereses que las autoridades no tienen, en evitar que se anulen actos que no pretenden realizar. Ni se trata tampoco de facilitar la ejecución de los actos después de sobreseídos los amparos. De lo que se trata es de evitarle al Poder Judicial Federal que trabaje inútilmente en resolver problemas teóricos y académicos. Pero cuando ya se dictó la sentencia de primera instancia, en las condiciones antes referidas, la interposición de la revisión sólo vendría a entorpecer más las labores de los tribunales de amparo, al plantearles en los agravios cuestiones que conforme a los propios agravios resultan puramente teóricas, que es lo que se trata de evitar. En este caso, el admitir y examinar la revisión contraría la economía procesal que aparentemente se trata de proteger, o deja las manos libres a la autoridad, una vez revocada la concesión del amparo, invalidando ésta.

PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Tanto la promoción del juicio de amparo, en términos del artículo 4o. de la Ley de Amparo, como la interposición del recurso de revisión, en términos del artículo 86 de dicho ordenamiento, sólo proceden procesalmente cuando se ha violado un derecho o un interés legalmente protegido, en contra de quien promueve. Es decir, un interés simplemente académico en precisar cuestiones de hecho o de derecho, sin que exista un perjuicio real, actual y concreto contra el promovente, quita sustancia a su acción o a su recurso. En consecuencia, ni un tercero, ni una de las partes en el amparo, podrían interponer el recurso de revisión contra la sentencia dictada por el Juez de Distrito, si esa sentencia no les para un perjuicio real, concreto, actual o razonablemente futuro e inminente. Y si al interponer el recurso una de las partes, plantea en sus agravios cuestiones que resultan puramente teóricas o académicas, ya que dichos agravios no tienden a remediar una lesión actual, real y concreta a su derecho, esos agravios son inoperantes. Y las autoridades, según el artículo 87 de la Ley de Amparo, sólo pueden interponer revisión cuando la sentencia afecte al acto reclamado de ellas, lo que implica que se les impida realizar ese acto, o que se les anule el acto realizado. Pero las autoridades carecen de interés para plantear en la revisión cuestiones académicas, sobre la posible constitucionalidad de posibles actos que tal vez pudieran querer realizar en el futuro. Y de lo anterior se sigue que si el Juez a quo concede el amparo al quejoso contra un acto de desposeimiento y demolición de un inmueble del que está en posesión legal, porque se le violó la garantía de audiencia, y si la autoridad responsable al interponer la revisión, en sus agravios se limita a sostener que el acto no existe porque lo negó en su informe, o que la orden dejó de surtir efectos y ya no se pretende llevarla al cabo, o que esa orden no afecta al predio del quejoso, los agravios resultan inoperantes, porque si de todo ello se desprende que la autoridad afirma que no piensa desposeer al quejoso, ni demoler el inmueble de que se trata, la sentencia del Juez a quo no le para ningún perjuicio real, concreto y actual. Y si se considera que esa sentencia deja necesariamente a salvo el derecho de las autoridades para actuar en el futuro, si tienen facultades para ello, en términos de mandar desposeer y demoler, pero respetando la garantía de previa audiencia, se corrobora la conclusión alcanzada. Luego, como los agravios así expresados se limitan a plantear cuestiones teóricas y académicas, sin pretender evitar un daño real que les cause la sentencia, esos agravios son inoperantes y procede confirmar la sentencia recurrida. Pues ningún daño ni perjuicio legal causa a las autoridades que se ampare contra una orden de desposeimiento que dicen que no pretenden ejecutar, y más si se les deja la posibilidad de actuar así en el futuro, respetando las garantías constitucionales del quejoso. La razón por la cual se sobresee el amparo cuando no existe el acto reclamado, no es el proteger intereses que las autoridades no tienen, en evitar que se anulen actos que no pretenden realizar. Ni se trata tampoco de facilitar la ejecución de los actos después de sobreseídos los amparos. De lo que se trata es de evitarle al Poder Judicial Federal que trabaje inútilmente en resolver problemas teóricos y académicos. Pero cuando ya se dictó la sentencia de primera instancia, en las condiciones antes referidas, la interposición de la revisión sólo vendría a entorpecer más las labores de los tribunales de amparo, al plantearles en los agravios cuestiones que conforme a los propios agravios resultan puramente teóricas, que es lo que se trata de evitar. En este caso, el admitir y examinar la revisión contraría la economía procesal que aparentemente se trata de proteger, o deja las manos libres a la autoridad, una vez revocada la concesión del amparo, invalidando ésta.

PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 2, página 40.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 2, página 40.""}",Tribunales Colegiados de Circuito,Séptima Época,Común,AGRAVIOS INOPERANTES,Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,20,PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:10.322137+00:00
251320,https://bj.scjn.gob.mx/documento/tesis/251320,"APELACION EN MATERIA MERCANTIL, SENTENCIAS INTERLOCUTORIAS QUE ADMITEN EL RECURSO DE.",,"De la recta interpretación del artículo 1341 del Código de Comercio, se desprende que todas las interlocutorias que el Juez del conocimiento pronuncie en un juicio mercantil, sean anteriores o posteriores a la sentencia definitiva recaída en dicho juicio, son apelables si también lo fuere esta última, a condición de que, conforme a lo dispuesto por el artículo 1340 del ordenamiento citado, el interés del juicio exceda de cinco mil pesos.

TRIBUNAL COLEGIADO DEL DECIMO SEGUNDO CIRCUITO.","De la recta interpretación del artículo 1341 del Código de Comercio, se desprende que todas las interlocutorias que el Juez del conocimiento pronuncie en un juicio mercantil, sean anteriores o posteriores a la sentencia definitiva recaída en dicho juicio, son apelables si también lo fuere esta última, a condición de que, conforme a lo dispuesto por el artículo 1340 del ordenamiento citado, el interés del juicio exceda de cinco mil pesos.

TRIBUNAL COLEGIADO DEL DECIMO SEGUNDO CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 3, página 312.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 3, página 312.""}",Tribunales Colegiados de Circuito,Séptima Época,Civil,"APELACION EN MATERIA MERCANTIL, SENTENCIAS INTERLOCUTORIAS QUE ADMITEN EL RECURSO DE",Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,22,TRIBUNAL COLEGIADO DEL DÉCIMO SEGUNDO CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:10.867662+00:00
251414,https://bj.scjn.gob.mx/documento/tesis/251414,"MILITARES, HABER DE RETIRO AUNQUE NO SE TENGA EL CARACTER DE (FUERZA AEREA EXPEDICIONARIA MEXICANA).",,"El beneficio del pago de haberes de retiro está instituido exclusivamente para los militares, y conforme al artículo 49 de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas, ""la baja en el Ejército, Fuerza Aérea y Armada de México, salvo la que se ordene por muerte del militar, extingue todo derecho a reclamar haber de retiro, compensación o pensión que se hubiere generado durante la prestación de los servicios militares""; mas la diversa disposición contenida en el artículo 31, fracción VII, de la misma ley, estatuye un caso de excepción a dicha regla general, ya que señala que tiene derecho al haber de retiro. ""VII. El personal que constituyó orgánicamente la Fuerza Aérea Expedicionaria Mexicana que participó en la Segunda Guerra Mundial, formando parte de unidades que combatieron en el lejano oriente, en el período comprendido entre el dieciséis de julio de mil novecientos cuarenta y cuatro al primero de diciembre de mil novecientos cuarenta y cinco, siempre que figure en la relación oficial...""; es decir, conforme a este último dispositivo, no es necesario que quien solicite ese beneficio debe de acreditar que es militar y que está en servicio activo de las armas, sino sólo que formó parte de la Fuerza Aérea Expedicionaria Mexicana a que se refiere el numeral en cita y que figura en la relación oficial de dicha unidad. Por tanto, el reclamante tiene derecho a ser colocado en ""situación de retiro"", aunque no sea militar, por ser esta la única manera de obtener el ""haber de retiro"" que la ley le confiere.

PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","El beneficio del pago de haberes de retiro está instituido exclusivamente para los militares, y conforme al artículo 49 de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas, ""la baja en el Ejército, Fuerza Aérea y Armada de México, salvo la que se ordene por muerte del militar, extingue todo derecho a reclamar haber de retiro, compensación o pensión que se hubiere generado durante la prestación de los servicios militares""; mas la diversa disposición contenida en el artículo 31, fracción VII, de la misma ley, estatuye un caso de excepción a dicha regla general, ya que señala que tiene derecho al haber de retiro. ""VII. El personal que constituyó orgánicamente la Fuerza Aérea Expedicionaria Mexicana que participó en la Segunda Guerra Mundial, formando parte de unidades que combatieron en el lejano oriente, en el período comprendido entre el dieciséis de julio de mil novecientos cuarenta y cuatro al primero de diciembre de mil novecientos cuarenta y cinco, siempre que figure en la relación oficial...""; es decir, conforme a este último dispositivo, no es necesario que quien solicite ese beneficio debe de acreditar que es militar y que está en servicio activo de las armas, sino sólo que formó parte de la Fuerza Aérea Expedicionaria Mexicana a que se refiere el numeral en cita y que figura en la relación oficial de dicha unidad. Por tanto, el reclamante tiene derecho a ser colocado en ""situación de retiro"", aunque no sea militar, por ser esta la única manera de obtener el ""haber de retiro"" que la ley le confiere.

PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 19, página 58.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 19, página 58.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,"MILITARES, HABER DE RETIRO AUNQUE NO SE TENGA EL CARACTER DE (FUERZA AEREA EXPEDICIONARIA MEXICANA)",Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,103,PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:11.254413+00:00
251415,https://bj.scjn.gob.mx/documento/tesis/251415,MILITARES. HABER DE RETIRO. INCONSTITUCIONALIDAD DEL ARTICULO DECIMO TRANSITORIO DE LA LEY DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS.,HABER DE RETIRO,"Le asiste la razón al quejoso al sostener la inconstitucionalidad del artículo décimo transitorio de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas, pues tomando en cuenta que esta ley entró en vigor el 29 de julio de 1976 abrogando la Ley de Retiros y Pensiones Militares de 30 de diciembre de 1955, al disponer en el referido artículo décimo transitorio que: ""Artículo Décimo. Los haberes de retiro, compensaciones y pensiones que al entrar en vigor esta ley se encuentren en trámite, se regirán por las disposiciones de la misma..."", y en el artículo 47 que: ""Artículo 47. El derecho a pedir pensión o compensación se origina para los familiares, al ocurrir la muerte del militar"", se advierte que está regulando en forma retroactiva situaciones creadas al amparo de una ley anterior, ya que está desconociendo el derecho que a favor de los militares consagra el párrafo tercero del artículo 46 de la abrogada Ley de Retiros y Pensiones Militares, el cual disponía: ""... Los que se encuentren con licencia ilimitada o absoluta, tendrán derecho a percibir los mismos beneficios a partir de la fecha en que se reciba su solicitud en la secretaría respectiva, comprobada la causal existente en esa fecha y que sus derechos no hayan prescrito...""; es decir, con la nueva disposición, para un militar que hubiese solicitado su licencia ilimitada durante la vigencia de la Ley de Retiros y Pensiones Militares, pero que a su vez hubiese sido dado de alta en situación de retiro hasta con posterioridad a la fecha en que entró en vigor la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas, el pago de sus haberes de retiro se iniciaría a partir de la fecha en que se hubiese resuelto dicha alta, y no a partir de la fecha en que hubiese sido recibida la solicitud de licencia ilimitada en la Secretaría de la Defensa Nacional; situación que acarrea graves perjuicios al interesado, ya que lo priva de los haberes que pudieron haberse generado a su favor durante el plazo transcurrido entre ambas fechas, lo que se traduce en un desconocimiento de los derechos adquiridos al amparo de una ley anterior, violando con ello el principio de no retroactividad de la ley en perjuicio de persona alguna que consagra el párrafo primero del artículo 14 constitucional. Por lo que es de concluirse que el referido artículo décimo transitorio de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas es anticonstitucional.

PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Le asiste la razón al quejoso al sostener la inconstitucionalidad del artículo décimo transitorio de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas, pues tomando en cuenta que esta ley entró en vigor el 29 de julio de 1976 abrogando la Ley de Retiros y Pensiones Militares de 30 de diciembre de 1955, al disponer en el referido artículo décimo transitorio que: ""Artículo Décimo. Los haberes de retiro, compensaciones y pensiones que al entrar en vigor esta ley se encuentren en trámite, se regirán por las disposiciones de la misma..."", y en el artículo 47 que: ""Artículo 47. El derecho a pedir pensión o compensación se origina para los familiares, al ocurrir la muerte del militar"", se advierte que está regulando en forma retroactiva situaciones creadas al amparo de una ley anterior, ya que está desconociendo el derecho que a favor de los militares consagra el párrafo tercero del artículo 46 de la abrogada Ley de Retiros y Pensiones Militares, el cual disponía: ""... Los que se encuentren con licencia ilimitada o absoluta, tendrán derecho a percibir los mismos beneficios a partir de la fecha en que se reciba su solicitud en la secretaría respectiva, comprobada la causal existente en esa fecha y que sus derechos no hayan prescrito...""; es decir, con la nueva disposición, para un militar que hubiese solicitado su licencia ilimitada durante la vigencia de la Ley de Retiros y Pensiones Militares, pero que a su vez hubiese sido dado de alta en situación de retiro hasta con posterioridad a la fecha en que entró en vigor la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas, el pago de sus haberes de retiro se iniciaría a partir de la fecha en que se hubiese resuelto dicha alta, y no a partir de la fecha en que hubiese sido recibida la solicitud de licencia ilimitada en la Secretaría de la Defensa Nacional; situación que acarrea graves perjuicios al interesado, ya que lo priva de los haberes que pudieron haberse generado a su favor durante el plazo transcurrido entre ambas fechas, lo que se traduce en un desconocimiento de los derechos adquiridos al amparo de una ley anterior, violando con ello el principio de no retroactividad de la ley en perjuicio de persona alguna que consagra el párrafo primero del artículo 14 constitucional. Por lo que es de concluirse que el referido artículo décimo transitorio de la Ley del Instituto de Seguridad Social para las Fuerzas Armadas Mexicanas es anticonstitucional.

PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 20, página 59.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 20, página 59.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,MILITARES,Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,104,PRIMER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:11.604097+00:00
251421,https://bj.scjn.gob.mx/documento/tesis/251421,MULTAS POR OMISION IMPUESTOS. NO PRECISAN PREVIA AUDIENCIA.,NO PRECISAN PREVIA AUDIENCIA,"Para determinar los créditos fiscales no se precisa la previa audiencia y ese principio también opera tratándose de multas por omisión en el pago del impuesto, pues el hecho motivador es conocido por el causante y para la autoridad tiene el carácter de negativo, por lo que la prueba el hecho positivo contrario, o sea, el pago, pesa sobre el causante, quien fácilmente puede desvirtuar el motivo, con sólo presentar el recibo de pago, en caso de haberlo efectuado.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Para determinar los créditos fiscales no se precisa la previa audiencia y ese principio también opera tratándose de multas por omisión en el pago del impuesto, pues el hecho motivador es conocido por el causante y para la autoridad tiene el carácter de negativo, por lo que la prueba el hecho positivo contrario, o sea, el pago, pesa sobre el causante, quien fácilmente puede desvirtuar el motivo, con sólo presentar el recibo de pago, en caso de haberlo efectuado.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 17, página 93.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 17, página 93.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,MULTAS POR OMISION IMPUESTOS,Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,108,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:11.953095+00:00
251422,https://bj.scjn.gob.mx/documento/tesis/251422,"NEGATIVA FICTA, EN LA AMPLIACION DE LA DEMANDA SE DEBEN COMBATIR LOS FUNDAMENTOS DE LA.",,"La litis en los juicios fiscales se conforma con los puntos controvertidos de la demanda, la contestación y, en caso de impugnarse una resolución negativa ficta, también con los de la ampliación. Por lo tanto, si el promovente no amplia su demanda, o no rebate en ésta los motivos y apoyos jurídicos que tuvo la autoridad administrativa para emitir el acto que se impugna ante el Tribunal Fiscal de la Federación, no cabe duda de que éste actúa con acierto al reconocer la validez de dicho acto, ya que a tal proceder le obliga el artículo 220 del código tributario, conforme al cual se presumen válidos los actos de las autoridades administrativas no impugnados de manera expresa.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","La litis en los juicios fiscales se conforma con los puntos controvertidos de la demanda, la contestación y, en caso de impugnarse una resolución negativa ficta, también con los de la ampliación. Por lo tanto, si el promovente no amplia su demanda, o no rebate en ésta los motivos y apoyos jurídicos que tuvo la autoridad administrativa para emitir el acto que se impugna ante el Tribunal Fiscal de la Federación, no cabe duda de que éste actúa con acierto al reconocer la validez de dicho acto, ya que a tal proceder le obliga el artículo 220 del código tributario, conforme al cual se presumen válidos los actos de las autoridades administrativas no impugnados de manera expresa.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 19, página 94.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 19, página 94.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,"NEGATIVA FICTA, EN LA AMPLIACION DE LA DEMANDA SE DEBEN COMBATIR LOS FUNDAMENTOS DE LA",Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,109,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:12.395552+00:00
251423,https://bj.scjn.gob.mx/documento/tesis/251423,"NEGATIVA FICTA, FUNDAMENTO Y MOTIVACION DE LA.",,"Tratándose de una resolución negativa ficta, el fundamento y la motivación no deben reputarse contenidos en las liquidaciones respectivas, sino en la contestación de la demanda, de acuerdo con lo dispuesto por el artículo 204 del Código Fiscal de la Federación.

TERCER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Tratándose de una resolución negativa ficta, el fundamento y la motivación no deben reputarse contenidos en las liquidaciones respectivas, sino en la contestación de la demanda, de acuerdo con lo dispuesto por el artículo 204 del Código Fiscal de la Federación.

TERCER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 28, página 128.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 28, página 128.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,"NEGATIVA FICTA, FUNDAMENTO Y MOTIVACION DE LA",Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,109,TERCER TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:12.899349+00:00
251424,https://bj.scjn.gob.mx/documento/tesis/251424,"NOTARIOS, SUSPENSION DE.",,"Es correcta la estimación del juzgador de no suspender ese acto, puesto que, de negársele el amparo, todas las acciones suyas como notario, ejecutadas durante la suspensión, quedarían invalidadas.

PRIMER TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.","Es correcta la estimación del juzgador de no suspender ese acto, puesto que, de negársele el amparo, todas las acciones suyas como notario, ejecutadas durante la suspensión, quedarían invalidadas.

PRIMER TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 11, página 209.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 11, página 209.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,"NOTARIOS, SUSPENSION DE",Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,110,PRIMER TRIBUNAL COLEGIADO DEL TERCER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:13.231435+00:00
251426,https://bj.scjn.gob.mx/documento/tesis/251426,"NOTIFICACIONES. CUAL ES LA FECHA QUE DEBE TENERSE COMO DE CONOCIMIENTO DE LAS RESOLUCIONES IMPUGNADAS ANTE EL TRIBUNAL FISCAL DE LA FEDERACION, CUANDO EL QUEJOSO SEÑALA DOS FECHAS DIVERSAS.","CUAL ES LA FECHA QUE DEBE TENERSE COMO DE CONOCIMIENTO DE LAS RESOLUCIONES IMPUGNADAS ANTE EL TRIBUNAL FISCAL DE LA FEDERACION, CUANDO EL QUEJOSO SEÑALA DOS FECHAS DIVERSAS","Si en el capítulo de ""Hechos"" de la demanda anulatoria, el actor, hoy quejoso, manifiesta que en determinada fecha le notificaron las resoluciones impugnadas ante el Tribunal Fiscal de la Federación, y ulteriormente expresa en el propio capítulo de la demanda que las resoluciones impugnadas las firmó en una fecha anterior a la de notificación ""únicamente para constancia de haberlas recibido y de ninguna manera de conformidad con los créditos fincados a su cargo"", es esta fecha la que debe tenerse como de conocimiento cierto de las resoluciones en cuestión, porque dicha manifestación surtió efectos de notificación en forma desde la fecha en que las firmó de recibido, al tenor del artículo 104 del Código Fiscal de la Federación.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Si en el capítulo de ""Hechos"" de la demanda anulatoria, el actor, hoy quejoso, manifiesta que en determinada fecha le notificaron las resoluciones impugnadas ante el Tribunal Fiscal de la Federación, y ulteriormente expresa en el propio capítulo de la demanda que las resoluciones impugnadas las firmó en una fecha anterior a la de notificación ""únicamente para constancia de haberlas recibido y de ninguna manera de conformidad con los créditos fincados a su cargo"", es esta fecha la que debe tenerse como de conocimiento cierto de las resoluciones en cuestión, porque dicha manifestación surtió efectos de notificación en forma desde la fecha en que las firmó de recibido, al tenor del artículo 104 del Código Fiscal de la Federación.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 36, página 104.","{""genealogia"": ""Informe 1980, Tercera Parte, Tribunales Colegiados de Circuito, tesis 36, página 104.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,NOTIFICACIONES,Tesis Aislada,Semanario Judicial de la Federación,Volumen 133-138,,1,1980,110,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:13.623639+00:00
251877,https://bj.scjn.gob.mx/documento/tesis/251877,CADUCIDAD FISCAL. CASO EN QUE ES ANULADO LISA Y LLANAMENTE EL PRIMER ACTO ADMINISTRATIVO.,CASO EN QUE ES ANULADO LISA Y LLANAMENTE EL PRIMER ACTO ADMINISTRATIVO,"Cuando el Tribunal Fiscal de la Federación declara la nulidad lisa y llana de una resolución dictada oportunamente, el efecto de esa nulidad equivale a que ese primer ejercicio de la facultad fiscal no hubiera tenido existencia legal; por lo que, si se dicta una segunda resolución, pero pasados mas de cinco años, contados a partir del hecho generador de la obligación fiscal, debe estimarse que, para la fecha de ese segundo ejercicio de las facultades fiscales, había operado la caducidad.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.","Cuando el Tribunal Fiscal de la Federación declara la nulidad lisa y llana de una resolución dictada oportunamente, el efecto de esa nulidad equivale a que ese primer ejercicio de la facultad fiscal no hubiera tenido existencia legal; por lo que, si se dicta una segunda resolución, pero pasados mas de cinco años, contados a partir del hecho generador de la obligación fiscal, debe estimarse que, para la fecha de ese segundo ejercicio de las facultades fiscales, había operado la caducidad.

SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.

Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 6, página 74.","{""genealogia"": ""Informe 1979, Tercera Parte, Tribunales Colegiados de Circuito, tesis 6, página 74.""}",Tribunales Colegiados de Circuito,Séptima Época,Administrativa,CADUCIDAD FISCAL,Tesis Aislada,Semanario Judicial de la Federación,Volumen 121-126,,1,1979,51,SEGUNDO TRIBUNAL COLEGIADO EN MATERIA ADMINISTRATIVA DEL PRIMER CIRCUITO.,,,,01/01/0001 12:00:00,2026-01-11T15:21:14.002071+00:00
